,image_id,acevedo_label,fold,labels
8403,4c37ac73-8f77-45b6-9723-ace2bfb3c997,monocyte,train,MO
8405,90210ec6-60a7-491b-971d-8ec7d4245d9a,eosinophil,train,EO
8408,ffff40f2-6d6f-437b-8d0e-0311a3d14693,monocyte,train,MO
8409,4bb8c48b-c54e-4248-b71d-5a4d9de27007,eosinophil,train,EO
8410,fc2e0a3f-efe6-4ef8-91ad-1c79f88c470c,eosinophil,train,EO
8411,55f6f0d3-0a58-42dd-a8ad-e05e9923f013,basophil,train,BA
8413,f060582d-6a32-4233-a6d4-33cdf018977a,monocyte,train,MO
8415,913ce223-82b4-4ff8-9fc5-63906406c13d,eosinophil,train,EO
8416,67b99740-6f2b-492f-b3c1-fabe33f1ed9e,eosinophil,train,EO
8417,e9974661-497e-423e-a281-286a9eaa06aa,eosinophil,train,EO
8420,be97c67b-8430-4d21-86c2-820d39ca0637,eosinophil,train,EO
8429,486f51ea-55cd-4cd4-a5d4-3c664b963cb6,basophil,train,BA
8431,5c56a577-1a0a-4f41-a829-06695a09f70f,basophil,train,BA
8434,e1b4b075-877e-4ca6-a85c-429a4a247f77,monocyte,train,MO
8436,e14cfb14-679d-4db6-a716-25fc7160dc7c,eosinophil,train,EO
8440,a4703a69-2d30-453d-a351-152a00b8e1ac,eosinophil,train,EO
8445,5bc73371-a954-42e9-a612-f1d2d23d600c,eosinophil,train,EO
8449,bbbd557f-e5c6-4ec5-9a8a-ade1a5b59348,eosinophil,train,EO
8452,4a82bef3-2783-4fd1-8c8d-6ca495c8dc33,eosinophil,train,EO
8454,4b6d9f5b-83ed-4afc-b2a9-32a463cd3cc2,basophil,train,BA
8455,4029c9bc-a56b-422e-9b38-8e4f1120d91c,eosinophil,train,EO
8466,60fc20a4-4584-420c-9b6c-082be395329f,eosinophil,train,EO
8471,807d256d-043e-475a-a99a-c21cb321a71c,eosinophil,train,EO
8472,b52c18b5-9435-49ac-bbb2-d3f0b4f94fb7,eosinophil,train,EO
8473,3cc1685e-09e4-4566-8ce4-195c371dfcad,eosinophil,train,EO
8474,2be98b0d-c833-4922-88d9-a04105f412b6,basophil,train,BA
8475,c0619875-bf21-4e8f-96f8-2bd7602410ef,monocyte,train,MO
8478,46bf1062-cd0b-4139-a7fa-e9951aabf426,eosinophil,train,EO
8482,4eb9b202-bc7c-4f33-a71d-36d2b914456b,monocyte,train,MO
8498,19bc23de-615b-40e4-9a66-ced744927087,basophil,train,BA
8499,3e6fb79d-fd3b-4943-a385-1ad11f2c8499,basophil,train,BA
8503,b2f07e6a-b1bb-4d4e-a691-14a411b5f80b,monocyte,train,MO
8505,bb7cb77c-5421-43fc-9539-cb9a283aa121,monocyte,train,MO
8512,bf78bf02-9da7-4111-ad74-4bf9da72f8ca,eosinophil,train,EO
8516,f5d2d7ee-b729-48d9-b30b-5b1e71ba4b74,eosinophil,train,EO
8520,d2206cdc-6b22-45dc-acc7-a1855ec1f3f4,basophil,train,BA
8522,f883dd86-fda3-48ac-98bd-86f9caf5ac7a,basophil,train,BA
8524,15998b40-7079-4d82-8555-28a5c737f642,monocyte,train,MO
8525,f1246c24-6963-41d2-b32a-f0148c721df2,eosinophil,train,EO
8526,7ece556f-4e1f-4154-82c7-5f572a991c5e,eosinophil,train,EO
8529,b6521b40-6868-436f-8106-342bbb1abaae,monocyte,train,MO
8530,61e5dae7-e74f-4363-a601-2d70d5a66476,eosinophil,train,EO
8531,baf307ed-86a5-426f-8db6-e1bdd15e4deb,monocyte,train,MO
8532,364fafdc-0ee7-490a-86f5-21eb8cb64c22,eosinophil,train,EO
8533,0e966257-822c-476b-a199-37d41dc03a6f,basophil,train,BA
8535,3b2beeb5-2829-4cc4-a787-79a1419daa42,monocyte,train,MO
8537,dc988a33-dd6c-486c-a890-6532e6db666a,monocyte,train,MO
8538,1f4c4d8c-d2fb-4cf5-9e8a-d5aafe435833,eosinophil,train,EO
8545,f1e8edc8-1444-4fea-8763-eea99276bc23,monocyte,train,MO
8548,4f6db720-5a95-4f47-a741-159f968a6276,monocyte,train,MO
8551,2e5d49f3-95cf-4fce-9dd2-c0be25f907cc,monocyte,train,MO
8552,3ab51525-445b-4812-92a0-b774a0861264,monocyte,train,MO
8555,ee3614ff-e812-4997-baf9-9496fd9afc4b,basophil,train,BA
8561,7b91c6e0-5da8-4976-b456-cf9fd8d14a97,eosinophil,train,EO
8566,751ba629-34aa-444c-9db3-d43fdac52b38,eosinophil,train,EO
8567,e9fe27a4-611d-400a-821f-66d3ca164fce,eosinophil,train,EO
8569,eda02996-426d-462b-b908-67132988942a,eosinophil,train,EO
8571,c6b42946-94a0-4dd7-9c3d-382fa1f4987e,eosinophil,train,EO
8572,4310d120-b6e4-4303-a6dd-16f67eb739cd,basophil,train,BA
8575,9b797cdd-7f74-4c27-9b4a-30b9eb2bba86,eosinophil,train,EO
8579,01d92266-ab67-4712-a461-f0d2cd4e8eea,eosinophil,train,EO
8582,3869df0b-06f0-45f3-86a8-403e38c3f717,monocyte,train,MO
8583,6bd2ba01-b118-40ff-8358-b45039e618bc,basophil,train,BA
8585,63b6c1f1-2edd-4b54-a03e-166006522c51,monocyte,train,MO
8588,04468dad-1c36-4301-8fe3-76662f167f39,eosinophil,train,EO
8590,3ae3c579-04ec-459c-9497-f97d1f597e05,monocyte,train,MO
8591,31d9f920-933f-4600-bb28-fe3d6c088daf,monocyte,train,MO
8593,3f4563da-67df-4812-857c-036d42006174,monocyte,train,MO
8595,0134f027-b54f-46c1-8cf1-26e9203d88d4,eosinophil,train,EO
8597,7b935e90-d458-4c7d-8ce5-a71e5b9f467b,basophil,train,BA
8598,752110a4-5218-4cbc-9ed1-8e150d653b53,eosinophil,train,EO
8599,4a0b164f-a14a-45ec-a66f-498c2b81e09f,monocyte,train,MO
8600,1a65839c-03db-4746-a3df-dcf7a63277c9,eosinophil,train,EO
8601,bc67905a-cc97-4de6-bb00-2269fd8bbba8,eosinophil,train,EO
8603,3f80d565-885f-492e-a785-e3448006a973,basophil,train,BA
8606,28aadac9-e022-4ff0-a712-74ec4eccd24c,eosinophil,train,EO
8609,1df278e8-6c5a-4ff0-a774-def1f3b44930,eosinophil,train,EO
8611,42b912bc-3add-44bc-a21f-fb58ebbfd360,eosinophil,train,EO
8614,e10caeb1-c7cd-4477-ba60-6bf70458be61,eosinophil,train,EO
8619,03c961b2-5af2-4588-a21c-264b222144d2,monocyte,train,MO
8626,0f9267d4-f659-4367-a639-b8b45baee37f,monocyte,train,MO
8627,6e80e3ae-857b-4265-b9b9-069d8b90a08a,basophil,train,BA
8630,c7d7b884-1abc-4c6e-9607-6563e61ecf56,eosinophil,train,EO
8631,5b4f5eca-5760-47ee-8745-3dda25fbbb2c,eosinophil,train,EO
8632,e30f396c-422f-4e16-bcaf-55094832dc84,monocyte,train,MO
8641,00461dc7-3118-4496-86b0-79a6879bdb7e,basophil,train,BA
8645,5a2c0eea-4b92-4046-abb6-67d798eb680c,eosinophil,train,EO
8657,b95326b2-fac4-4159-ba1e-c0c05cecbd0d,eosinophil,train,EO
8658,a537efd6-5c23-44a7-8a01-ab3559ff12e8,eosinophil,train,EO
8659,f54c33fa-233c-491d-a54a-993c8081d8c5,eosinophil,train,EO
8662,05c33abe-539b-4c45-8eb0-06307e68c366,eosinophil,train,EO
8663,9e6bab30-124a-4a70-a5cc-eef4cfd8ecd5,eosinophil,train,EO
8664,bf06e03c-6164-4065-a9c6-4c891fd6e040,basophil,train,BA
8667,255f0a52-d458-4030-b56c-3e15db911c6d,eosinophil,train,EO
8668,3412d99d-5cba-4286-bc68-0219b2959b4f,eosinophil,train,EO
8669,85ef6c85-26f2-44ad-9090-facc0831766b,basophil,train,BA
8670,beeb7b9f-fb1c-46aa-b89d-8974680531ba,eosinophil,train,EO
8671,91457e96-0351-4eff-96d1-47da7487d4c9,eosinophil,train,EO
8673,3285f408-e0c0-4720-b1a3-5525060ea0f7,eosinophil,train,EO
8679,ebce83a4-4a46-47a0-b9e5-38475baaa241,monocyte,train,MO
8684,5db29def-30ec-44c9-96bb-821568ba4e4b,eosinophil,train,EO
8685,0f495a9f-3d12-4587-9864-6f6b962de1f9,eosinophil,train,EO
8686,81f50fc1-5d67-4bdf-b123-93e941c43c61,eosinophil,train,EO
8688,cf9676d6-c1b7-4505-9398-bfe8fe547b57,eosinophil,train,EO
8691,7aac0918-5215-4cd3-b6a0-0090a99822f6,basophil,train,BA
8696,7829f6d8-3198-4f24-8bdf-86456ebb7e65,monocyte,train,MO
8697,30e98da6-b649-4b95-9ab9-824c491fd02a,basophil,train,BA
8701,932f8852-ee38-473b-924b-b2dc1341a4d6,basophil,train,BA
8702,d2e5c752-1aec-4dc2-9dd5-d13a719298b5,eosinophil,train,EO
8704,bb12538f-237a-4307-b54f-61c20d8a55cc,basophil,train,BA
8706,dfc1e4c0-1f3c-47e2-8e8a-03dc8a4544cb,eosinophil,train,EO
8708,210a44fb-751b-4057-be0c-34a39d6472a4,monocyte,train,MO
8712,24e677de-a1a0-4b26-b961-def636887fca,eosinophil,train,EO
8725,2ec82827-f884-46df-bcfa-44d85147432f,eosinophil,train,EO
8730,e803a877-309f-4d78-9b24-eefe1a9805d9,eosinophil,train,EO
8733,f56464aa-f4a5-44fd-9285-1b8ad4675047,eosinophil,train,EO
8738,95ec6bf2-b49b-4164-bc9c-955d97aa8677,eosinophil,train,EO
8743,5f27d700-6e7c-413c-a5c9-a7ad4e4d612d,eosinophil,train,EO
8744,11c4e628-b202-4411-bc42-da4c1e305eed,eosinophil,train,EO
8745,90e37fa6-1692-4d9d-8d0c-3f02d77c997f,basophil,train,BA
8748,c52e1073-3911-4b69-8244-49ab25e0b83b,basophil,train,BA
8749,cf017f0c-2cbb-4471-a290-3859d6ec7522,monocyte,train,MO
8750,c5664605-da78-4a53-a622-482510bbf29e,eosinophil,train,EO
8752,0221b9a5-62f5-4247-b6ea-b7ae07ea8f50,monocyte,train,MO
8754,7a29bf24-0fe6-4e4b-af17-c5049a4926f3,eosinophil,train,EO
8756,dfd2032c-e5b0-414c-a96a-bc320d7a0f02,basophil,train,BA
8758,4f852fe2-fc72-46f0-ae30-e110787df7a2,eosinophil,train,EO
8760,ccf78b71-f844-4648-8e94-7152a1ca0be6,monocyte,train,MO
8763,a0f82780-0053-4eac-b978-b4a833ee25d1,eosinophil,train,EO
8765,7f4a7c2a-2ed9-4a59-ba89-27a6e8b415c4,eosinophil,train,EO
8773,cbb4d277-9edf-4332-8c27-94a95c40ed2e,eosinophil,train,EO
8775,a4dfd9ac-565f-46be-9a33-d4b928810378,monocyte,train,MO
8776,0450a687-2b86-4109-b557-5c8a0c363f35,eosinophil,train,EO
8778,0c5b0f6b-d49f-476d-9f3b-89763066d184,eosinophil,train,EO
8780,afdec70f-eb2e-4ed0-b8d4-7eca07607f72,eosinophil,train,EO
8783,c64b8d4a-6710-4011-9f61-97c38bab3fb3,eosinophil,train,EO
8786,1703555c-ffad-4b12-a78d-a526cdd7f563,eosinophil,train,EO
8793,43161a97-8716-4c91-ad75-851e4bf4f788,basophil,train,BA
8794,5150d213-81c8-49f6-b3a5-a41bf2707ecb,eosinophil,train,EO
8795,5642f986-7cbd-4616-bbca-d174e648a93e,basophil,train,BA
8801,b770eaaa-49cc-4c00-ac4c-6b505241257a,monocyte,train,MO
8806,88700a58-2c0a-4ac9-9dfc-bf8987b07886,eosinophil,train,EO
8809,e518df32-d9a1-4955-afd9-cc79867585e4,eosinophil,train,EO
8812,738d315f-93fe-4a32-8604-fda05ef74721,eosinophil,train,EO
8817,4bc6f9b1-6873-479d-8ea8-ab7961c22cc2,basophil,train,BA
8818,74302f4e-f11b-4b5d-8190-8b41d917bcda,basophil,train,BA
8822,1ed4e3fe-a7dc-4ba5-8f8d-3d1f5fb2b1a4,eosinophil,train,EO
8824,f375fe10-5169-4b98-beb8-8b2fa92f1b47,monocyte,train,MO
8826,07c1393a-8d83-4aac-98b6-c1eb073cf107,eosinophil,train,EO
8828,63742fe5-359d-4801-ba85-b01bc9ef136a,eosinophil,train,EO
8836,85d20b42-6f29-47fb-9690-42c1683e05aa,eosinophil,train,EO
8839,11262565-a9eb-4db5-9d70-c5652ff0c9ec,eosinophil,train,EO
8841,5067c547-d0b5-490d-8211-ed34c6f22533,eosinophil,train,EO
8842,48ae601e-1b28-4658-8349-908fcb1a5c56,basophil,train,BA
8847,93c16a24-35fc-4ad5-b185-9bb392e02243,basophil,train,BA
8848,e3b0dc3d-fcee-468b-9bae-d832b4c0de98,basophil,train,BA
8850,48b945e1-6d89-44a4-ae56-cb014cd4d0a3,monocyte,train,MO
8857,10283229-1f50-4852-bf08-d251a49422d1,monocyte,train,MO
8862,7f8ed7c7-cc50-4f7c-80ac-e2b4e8b0dd0a,eosinophil,train,EO
8863,6a0fff6d-0540-4f72-8c58-3d48b28eb7b9,eosinophil,train,EO
8864,998e9bcd-eb15-4169-a1fa-f2962b980093,eosinophil,train,EO
8865,69e294ca-e6c3-47ce-b548-a188ce803e26,basophil,train,BA
8866,c51e8443-4ff6-40d2-99dc-5c19ecb1b33c,basophil,train,BA
8869,afc69c75-7407-4610-9dd5-1b4e59cd4b6a,monocyte,train,MO
8871,998d8c32-2e54-45cc-aad2-dbe2eb994c2f,monocyte,train,MO
8872,0651b02a-0b4b-4141-be56-7481ede2dc7a,eosinophil,train,EO
8875,9b747640-942b-4cfa-a1db-1a496069c2e6,basophil,train,BA
8876,90c955c0-fa28-4023-ab4b-c306c5c598e1,eosinophil,train,EO
8880,f88f129e-27ce-4182-baac-80c599bc6b82,eosinophil,train,EO
8882,31596c6e-04da-427b-a845-b48eb70fa693,eosinophil,train,EO
8887,37da4700-a9b0-4207-9589-2ee16c0e7765,eosinophil,train,EO
8894,59256aee-46b8-48bd-b41e-8d68c9454064,eosinophil,train,EO
8895,a827dca1-4e92-411e-8c07-2d08747d3a07,eosinophil,train,EO
8896,dcdabd1c-2468-4716-a780-f23a0ba6ae01,basophil,train,BA
8897,08412cc8-bcaf-467d-9ba1-1036b273cda5,monocyte,train,MO
8898,6fdf3ffd-ac5c-470e-b580-b2c3595d6d73,basophil,train,BA
8904,aab1ab3d-00d0-4dc2-9530-cdc7fea617a4,eosinophil,train,EO
8907,21da327f-a804-43ee-9a66-1fbf6877d9eb,basophil,train,BA
8908,cc98dcd5-0552-468b-bc68-da8365514a94,monocyte,train,MO
8910,9c561694-cc50-4ffd-8490-383191e449c0,eosinophil,train,EO
8911,6ad31b69-87d0-42eb-8d53-bed5e76c0c59,eosinophil,train,EO
8912,27181696-812f-4e2c-9492-de6d2f28e515,basophil,train,BA
8915,bf9fdc83-107d-48e8-bdbe-f48b2046fdc1,eosinophil,train,EO
8919,78d1204e-0638-4e52-bfda-0c086a38f0a4,eosinophil,train,EO
8920,989a50dc-07de-47eb-872f-933f9fafff06,monocyte,train,MO
8924,fd9939b3-97ec-4dbc-b3c9-2b559fa90eb1,eosinophil,train,EO
8926,a2e417f6-6753-42ff-846a-3685975e9ea0,monocyte,train,MO
8930,0c349868-9ac0-42fe-bd6a-5170288b282a,monocyte,train,MO
8933,7f695984-99f7-478d-837e-a325730a02db,eosinophil,train,EO
8937,7a96fcac-3971-48ec-9859-a9cb7a53ea25,monocyte,train,MO
8940,904e7c70-70bc-45f3-a20d-25b384f47d9c,basophil,train,BA
8946,8e95fe84-351b-4ad8-8cdf-3b6b6428713c,basophil,train,BA
8951,75ad2609-7992-44f4-a769-8c08765307db,eosinophil,train,EO
8958,26694b19-590e-4c93-84df-a74ccae54fe6,eosinophil,train,EO
8967,9a127031-16e2-4560-928b-a5e0b98f8413,monocyte,train,MO
8969,68d67979-fef9-40f2-8c9b-6e5245e3d21b,eosinophil,train,EO
8970,d2276eca-b177-4c69-95f7-6e43777be382,basophil,train,BA
8971,e9d22e76-7752-46e9-8945-6a95c263983c,basophil,train,BA
8980,14e39121-eafe-4ce1-bf78-6710c0d3fa20,eosinophil,train,EO
8982,ae6f82d9-5e9c-42e6-af6e-33042c53834b,eosinophil,train,EO
8983,49feb705-6716-45c3-a8d5-0baadd82bf82,monocyte,train,MO
8986,29ed9be5-ccbc-45cb-b252-364ff5a21427,monocyte,train,MO
8988,da57adb2-6101-4133-8700-7dbe91d019a4,monocyte,train,MO
8990,2b829540-a34f-4799-b6c0-c7312128cde0,eosinophil,train,EO
8993,7af97f7f-b9bd-44dc-be07-1cd654975bd9,eosinophil,train,EO
8996,041db462-edd6-4d5f-8b0f-a28db2348b2f,monocyte,train,MO
9000,53045c8d-2ace-43e1-822a-33cd15ba69e1,eosinophil,train,EO
9001,8cfde1ce-9105-4406-bb6c-bb18cce1bbcf,basophil,train,BA
9007,8253d004-4f8d-4846-b84c-0482e82c679f,monocyte,train,MO
9011,260593f9-848c-4e2d-a218-944d882fcd9c,eosinophil,train,EO
9019,9ebfc1f2-aa80-465f-8d2f-844a55c21f0f,eosinophil,train,EO
9020,a0c3907b-8165-4249-b1ab-5d672929d399,eosinophil,train,EO
9026,51f312b7-8df0-4b52-8108-8807123f49d6,basophil,train,BA
9027,64a6727b-8d85-4a0e-b187-370aaf2b4658,eosinophil,train,EO
9035,a16671ba-e4c2-4def-92e0-de7a97e712bd,eosinophil,train,EO
9037,12e61ae1-aa92-454a-b7eb-d9c8659d617b,eosinophil,train,EO
9042,6316a527-8474-49fa-801b-24e2d9dac92c,basophil,train,BA
9046,2e5d1247-44ea-4659-a1e4-33733fa350d8,eosinophil,train,EO
9047,a1e3c908-3081-439f-aaea-050cf017cf1e,eosinophil,train,EO
9048,84240092-a9d0-449c-b74e-170a6212f442,monocyte,train,MO
9050,cabb35ec-e1f2-4678-b261-b6a6e71ee32d,eosinophil,train,EO
9055,8565ef3d-3741-4f7e-aa73-c0c05ff47a1c,monocyte,train,MO
9060,44fafd20-19d4-4d77-95a7-e5980aafa358,basophil,train,BA
9061,58782e13-b5a5-498e-863c-2cba5d89aa70,eosinophil,train,EO
9063,cccfc5d4-285b-42fe-b896-4c7af1210baa,basophil,train,BA
9064,84ceba13-ec95-4973-96e6-ad21604d3a90,eosinophil,train,EO
9068,901b2309-3c99-42f4-bb9e-511f9ee869a4,basophil,train,BA
9080,09575f42-5d94-4b2a-8221-893288f601d2,eosinophil,train,EO
9081,f0410d66-62f7-4688-a1e4-2aab04a670bf,eosinophil,train,EO
9083,99e13201-e26a-45c1-a857-5a0ba4e37982,eosinophil,train,EO
9084,18182f55-4725-4901-81fc-b667ed2431cd,eosinophil,train,EO
9085,13f73337-0d5d-4c33-9e82-9843e25a5781,eosinophil,train,EO
9088,c9a816f4-2e99-4fc4-af69-2aff038cecb9,eosinophil,train,EO
9089,7a83bd06-1053-48ad-9771-de3823dde94f,basophil,train,BA
9091,b0ef90ee-f0ac-4618-b226-c5b9c2358bb4,eosinophil,train,EO
9092,61b18593-a732-48d8-8360-36e3e8650033,basophil,train,BA
9098,e1b2fe93-c3a1-4622-99d6-daec91cca1d1,basophil,train,BA
9101,d37fdae9-a677-42b6-b172-96f6745b22bf,basophil,train,BA
9103,e7a983ce-b04e-43e8-a8e0-db45247684d1,monocyte,train,MO
9106,7df19eb1-7703-4706-a5bd-88484fa7bc34,eosinophil,train,EO
9110,ae1363e5-2fda-4d5c-8ef2-f71a5bb273b7,eosinophil,train,EO
9111,ec75a7e2-57d2-4ca5-a764-f4b7ef76b5c0,monocyte,train,MO
9115,bf8fcc3d-b52a-4956-8387-777829982f2c,eosinophil,train,EO
9116,e8791558-9ed9-4d33-8f60-3639d6ce0fa0,monocyte,train,MO
9119,2cb44ad1-76c6-407b-b279-ca027f3697ac,eosinophil,train,EO
9122,aa55f3cc-06ea-48a3-8549-02631a58a5b9,eosinophil,train,EO
9125,b6ad04ab-0970-4728-956e-250e9d9ca14e,eosinophil,train,EO
9127,0a4090b7-a53f-4145-a4b2-e52250ba41ed,monocyte,train,MO
9134,8fd981f9-2811-4775-82ba-72e5f1fffbb0,eosinophil,train,EO
9136,0957f7b5-19c3-451c-a347-3bb65458ab3f,eosinophil,train,EO
9138,6987509a-d789-4a57-a2f8-21783f9ad680,basophil,train,BA
9139,a496fe58-9a18-4235-a3fc-67ea11fcfbda,eosinophil,train,EO
9145,789f118c-03f5-408b-b07f-8996cd5f9d84,basophil,train,BA
9148,b6e0bbfe-4cb7-4f60-af90-aad1be14966a,eosinophil,train,EO
9151,994e36c9-4feb-4247-9180-a629a6a32577,eosinophil,train,EO
9153,0599c53a-f6cb-48f4-af05-3c77ab2aee2f,eosinophil,train,EO
9161,a6ecf5b6-804c-4e60-8820-c8a119d36f91,eosinophil,train,EO
9167,cd818a29-4bb4-4819-9da6-3cddfdf94156,eosinophil,train,EO
9173,a025b8a8-9035-4b96-a57f-45ed1f14d1c5,basophil,train,BA
9179,7f2a8a75-9dbe-4ddc-b4b1-74e89887a8e1,eosinophil,train,EO
9180,7b25ea05-4ab7-45a6-b812-f1e143b85d0f,eosinophil,train,EO
9183,f872aef7-d541-4ac4-b084-618616aa573a,eosinophil,train,EO
9186,9ce29caa-f61f-4565-b6d4-da61de175b2b,monocyte,train,MO
9191,f66cec85-f5a4-4eee-b4eb-a7091eac7ef0,eosinophil,train,EO
9195,d113f12d-3f11-46b0-bd25-df8c2011eb04,eosinophil,train,EO
9202,6235e097-a68a-4d8d-babf-52fb6a7e9ba4,eosinophil,train,EO
9203,b31d8bfd-7e68-43be-af13-7a8e3e7f6fba,monocyte,train,MO
9204,67744d94-65fb-4121-ac74-b21e1f0a856c,basophil,train,BA
9205,cca6dc40-6b4f-41db-9713-585c159c3ef2,eosinophil,train,EO
9207,ab6d61fa-25fb-4b8d-af79-db1263f505c6,monocyte,train,MO
9208,4207b9b7-fa12-4ae5-952e-5cd5e4c572e0,monocyte,train,MO
9209,159190b4-5c8f-44ee-8791-ebb09621008d,eosinophil,train,EO
9210,b1813cf8-6736-4840-b903-8afb020855af,eosinophil,train,EO
9214,64ccc78e-a7b6-4e25-a711-c0bea95252d0,monocyte,train,MO
9217,b31b0830-9203-44ca-8df5-69c192b93a4c,monocyte,train,MO
9220,e5b92b5b-2be8-4dc9-99f5-e2e2cc72d91d,eosinophil,train,EO
9222,393564d5-9b81-4988-975d-bc0ed0b3ba9e,eosinophil,train,EO
9225,5f2c2140-ac56-4c65-82ed-071ced517f74,basophil,train,BA
9233,ba33f8e0-c917-4292-b94a-e0e38e91a52c,eosinophil,train,EO
9239,4af72c2b-1dc4-4292-aa37-411b4fce5b3f,eosinophil,train,EO
9241,1f6009ba-d829-49ab-88c3-71800c4a8257,eosinophil,train,EO
9243,2aa15997-8ca4-4d8c-a0cd-c38b74dea88f,monocyte,train,MO
9252,ea5716f8-23cd-4ee9-9119-a54368f40e80,eosinophil,train,EO
9254,1a5c17d2-d5c1-4372-bb3c-fdf8fdd925e8,eosinophil,train,EO
9262,d495de6d-b9eb-48ba-9ecf-de2b518b5fee,basophil,train,BA
9264,cfa068bf-aa38-4bf3-a45f-9d7520e19a00,eosinophil,train,EO
9265,2d31146a-95c2-451c-ad52-56038ce2c27e,monocyte,train,MO
9266,ccd86387-c988-4ec3-b55e-017aae3ecd9b,basophil,train,BA
9270,0e12a4c1-75b1-4a10-9731-9da0a8c19462,basophil,train,BA
9272,5f94fa1a-0d50-48b1-a179-357ccd4f2fc1,eosinophil,train,EO
9276,00087247-1ddc-4e0a-a326-a7557ddd79f9,monocyte,train,MO
9279,260e8893-5b4b-471b-a6c2-0559ce394d6b,monocyte,train,MO
9281,0e55df79-9772-489f-894c-96e9bdb52793,eosinophil,train,EO
9285,63ec2376-bd49-4e36-b8e8-2fe5dafe1ce9,eosinophil,train,EO
9286,e266e0cf-b6b0-48b1-afa4-197af20f25dc,monocyte,train,MO
9289,88bff258-ab27-4c81-a50f-8a2dddbd9a42,eosinophil,train,EO
9290,7eca73b3-9da5-4e05-9f3f-b07bd402a3f2,eosinophil,train,EO
9291,51084dad-3630-49d6-a0db-3a42faeac3c2,eosinophil,train,EO
9294,159389ef-c3c0-4c85-a7f1-6441baed5c4c,eosinophil,train,EO
9298,6b6f7965-0a8d-4cd3-be18-5cc20a8a4176,eosinophil,train,EO
9299,d35451f1-cdde-4569-b238-c5365e7b88f3,eosinophil,train,EO
9305,ed73e6a8-7d26-4e28-a881-2871f6358698,monocyte,train,MO
9307,7aae0c44-e113-42bb-9f6a-e1b964432211,eosinophil,train,EO
9309,89cbefe3-fdce-41fc-b00b-bfc16fd2206e,monocyte,train,MO
9310,7d8c87a2-6e0e-4aec-8333-e67049167d7d,basophil,train,BA
9311,537daafc-3e0f-44ff-82ff-b478a4548334,eosinophil,train,EO
9313,22fd6dbc-a35d-4fe3-8da1-842d20b9a82c,eosinophil,train,EO
9316,9a377637-9121-458e-b71d-7462d1bc1a37,basophil,train,BA
9319,d6f75a1b-8c78-4d7a-bbe5-6736e20125bd,monocyte,train,MO
9321,ed5799d6-79d6-45eb-9c60-de4e78d050ad,eosinophil,train,EO
9326,7e0d04a6-088d-43a8-9f85-b55f16941367,monocyte,train,MO
9334,a4c19f8d-726c-425e-a409-6cf15039d7a3,eosinophil,train,EO
9340,2b121adf-8e72-45b6-b5ad-dd69ffcd7e0a,eosinophil,train,EO
9347,38065e63-3285-4896-b2eb-5239733076ea,eosinophil,train,EO
9352,fd87ce28-e760-41ac-b0c1-54752e723a55,monocyte,train,MO
9358,2d982200-e4c9-4ed1-a860-aff01c0743e8,eosinophil,train,EO
9359,63a9329e-f25e-449b-8155-905395df3d4e,basophil,train,BA
9363,fc1af10d-4c2c-4b72-a23d-d431731837cc,basophil,train,BA
9364,259a43c9-cf53-4963-8f3f-8d86f6799fb4,eosinophil,train,EO
9366,5b31c065-a5ea-4c2e-a6c7-41046b07b069,eosinophil,train,EO
9373,4a7269d5-eaa9-496c-b57e-e64721748600,eosinophil,train,EO
9375,3b3c7611-5e78-474d-b702-b8904d22c0ff,monocyte,train,MO
9376,a55fea14-7443-4882-959a-c58c52e0fd7c,basophil,train,BA
9381,b0b6cbdc-f350-4fac-94a5-5be6cd8058a4,eosinophil,train,EO
9388,dc16a3d9-b1bd-4a72-b8a6-2d5cb86d1372,basophil,train,BA
9390,cf3b7625-7580-4a66-b0a1-64b726873383,eosinophil,train,EO
9392,228c4074-98d4-4eda-81b1-d1fdd816842b,monocyte,train,MO
9395,8fc26103-895f-4f97-b1e5-e508b33647af,eosinophil,train,EO
9402,95f3a63f-8db9-4d2e-9565-cd988a11798f,eosinophil,train,EO
9403,a44a3879-f5bc-4a94-9f88-9954858d8f5d,eosinophil,train,EO
9404,362c44e5-65d2-4abc-99c9-c96fee0714e4,eosinophil,train,EO
9406,42f428c0-013c-4cbb-aace-d4dd666ae706,eosinophil,train,EO
9410,08eb8aad-3c7f-4ae9-a126-8a81f8a65bd2,eosinophil,train,EO
9420,f7f37131-b481-4800-8bc7-79fab1400150,monocyte,train,MO
9422,47eaa884-e2b0-4aae-87b0-6d75e65c6457,basophil,train,BA
9423,6f021649-e939-432a-8ec2-f8ccb111895e,monocyte,train,MO
9424,05c05f00-165f-40ec-8bad-70297255efb0,eosinophil,train,EO
9427,7dd1c88d-7c29-4066-9f15-8a2fc3c3612d,monocyte,train,MO
9428,b720a5e4-aa68-47c9-bc87-62abd6bcaec2,eosinophil,train,EO
9429,ba7548a4-7e19-4f22-bc70-b3b9d820e1e4,monocyte,train,MO
9430,0c61c22e-14ae-49df-a522-9dbd7ef76a14,eosinophil,train,EO
9432,503a7232-8c5f-4ce0-91cc-1ad33ea9d20d,monocyte,train,MO
9442,eb64226b-7573-468b-8151-894b81e339b2,eosinophil,train,EO
9443,52021f7b-fae7-4241-ad2e-f94b02fb7f02,eosinophil,train,EO
9446,d84fb966-85cf-4521-967c-ee5030b84e59,monocyte,train,MO
